Draw,Regimen,EKFC,Distribution ID,Distribution,CAZ CFR,AVI weighted,Joint CFR,Toxicity,CAZ CL mult,AVI CL mult,CAZ omega mult,AVI omega mult,rho,fu CAZ,fu AVI,Tox threshold
47,R8,31–60,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.5073305084746,94.96,93.58292372881357,6.619999999999999,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R8,31–60,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.28507352941178,94.95999999999998,91.45860294117647,6.619999999999999,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R8,31–60,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.91900000000001,94.96,94.90366666666665,6.619999999999999,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R10,61–90,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.0074142480211,94.42,93.59332453825859,7.28,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R10,61–90,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.54440677966105,94.41999999999999,93.08724576271187,7.28,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R10,61–90,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.31058823529412,94.42,90.96286764705881,7.28,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R10,61–90,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.93483333333334,94.42,94.37866666666667,7.28,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R12,91–120,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.08548812664907,94.39,93.64002638522429,8.55,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R12,91–120,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.57283898305087,94.38999999999999,93.08894067796611,8.55,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R12,91–120,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.33367647058824,94.38999999999999,90.95948529411764,8.55,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R12,91–120,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.94300000000001,94.39,94.36066666666667,8.55,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R13,121–150,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.71055408970975,89.7,88.75015831134563,4.89,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R13,121–150,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.43012711864408,89.7,88.3767372881356,4.89,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R13,121–150,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.23183823529412,89.7,86.3722794117647,4.89,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
47,R13,121–150,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.88466666666667,89.7,89.64299999999999,4.89,0.9061629876117707,0.8156297595391736,0.9197633251581796,0.9313266280777142,0.5142082836858399,0.8972870041214333,0.9144659060215378,120.81353323400766
48,R1,0–30,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",95.5080211081794,81.38000000000001,79.09678100263852,12.47,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R1,0–30,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",96.8916525423729,81.38000000000001,79.60334745762712,12.47,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R1,0–30,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.33573529411764,81.38,78.07551470588234,12.47,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R1,0–30,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.91266666666667,81.38,80.9795,12.47,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R8,31–60,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.89179419525065,95.83000000000001,94.85976253298152,14.430000000000001,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R8,31–60,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.50360169491526,95.82999999999998,94.42872881355932,14.430000000000001,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R8,31–60,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.26507352941177,95.82999999999998,92.27154411764707,14.430000000000001,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R8,31–60,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.9305,95.83,95.78,14.430000000000001,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
