Policy,Policy description,Regimen,EKFC,Dose g,Interval h,Distribution ID,Distribution,CAZ mean,CAZ SD,CAZ P2.5,CAZ median,CAZ P97.5,CAZ min,CAZ max,AVI mean,AVI SD,AVI P2.5,AVI median,AVI P97.5,AVI min,AVI max,Joint mean,Joint SD,Joint P2.5,Joint median,Joint P97.5,Joint min,Joint max,Tox mean,Tox SD,Tox P2.5,Tox median,Tox P97.5,Tox min,Tox max
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.00831029411765,0.20126195297712166,95.55329227941176,96.0545955882353,96.27877205882352,95.25654411764704,96.3081617647059,60.57836666666666,7.245682903265304,49.209500000000006,60.09,73.84074999999999,46.90999999999999,79.06,58.361007598039215,6.96905529963736,47.401579044117646,57.8997794117647,71.1548069852941,45.17904411764705,76.14176470588235,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.67280444444445,0.19823540273263504,99.21576666666667,99.72266666666667,99.93445833333334,98.92683333333332,99.96283333333334,60.57836666666666,7.245682903265304,49.209500000000006,60.09,73.84075,46.910000000000004,79.06,60.552561666666676,7.2373456956992905,49.192108333333344,60.07625,73.83447083333333,46.89666666666667,79.0295,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_LENIENT,CAZ target 2; AVI CT 2,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.2965122251539,0.49564081987638914,97.29843073878628,98.34970976253298,99.08676253298154,96.74728232189972,99.24667546174143,92.98816666666666,2.5764394889763556,88.07700000000001,93.11,97.421,86.56000000000002,98.34,91.92763175021987,2.4868272571698484,87.1240474934037,92.0600659630607,96.216172823219,85.75598944591029,97.26469656992086,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_LENIENT,CAZ target 2; AVI CT 2,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.27037796610169,0.2736726166132726,97.67792690677967,98.31978813559323,98.6681747881356,97.34275423728816,98.73389830508476,92.98816666666666,2.5764394889763564,88.07700000000001,93.10999999999999,97.421,86.56,98.34000000000002,91.65655296610171,2.509227627046489,86.84515783898304,91.76781779661016,95.95316207627118,85.4171186440678,96.7389406779661,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_LENIENT,CAZ target 2; AVI CT 2,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.36762818627452,0.19949042035564843,95.95603492647058,96.393125,96.68326102941177,95.72529411764707,96.71875000000001,92.98816666666666,2.5764394889763556,88.07699999999998,93.10999999999999,97.421,86.55999999999999,98.34,89.80507303921569,2.461736337297721,85.07522977941177,89.88768382352941,94.05020588235293,83.75683823529411,94.7897794117647,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_LENIENT,CAZ target 2; AVI CT 2,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.70473444444445,0.1640031372304501,99.33849583333334,99.73941666666667,99.93206666666667,99.13533333333334,99.96300000000001,92.98816666666666,2.5764394889763556,88.077,93.11,97.42099999999999,86.56,98.34,92.88105444444446,2.5574169406280474,87.99164583333334,92.97391666666667,97.31621666666666,86.47483333333334,98.11016666666667,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_LENIENT,CAZ target 2; AVI CT 2,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.48447546174143,0.1147328839172503,99.23326649076517,99.50374670184695,99.64927308707124,99.04989445910289,99.67369393139842,98.66246666666667,0.9710880266005303,96.40375,98.83000000000001,99.91000000000001,95.53,99.97,98.18822629727353,0.9642964222268384,96.02510092348285,98.3598548812665,99.48168865435356,95.09509234828495,99.5951451187335,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_LENIENT,CAZ target 2; AVI CT 2,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.78719562146895,0.061374031851495106,98.6824152542373,98.78358050847459,98.90178601694917,98.6006779661017,98.91932203389831,98.66246666666666,0.9710880266005312,96.40374999999999,98.83000000000001,99.91,95.53000000000002,99.96999999999998,97.48009237288136,0.957802654500384,95.25939300847459,97.66548728813558,98.71779872881356,94.44165254237289,98.8088559322034,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_LENIENT,CAZ target 2; AVI CT 2,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.69344754901962,0.1360794601255302,96.47786397058825,96.67952205882352,96.96576838235295,96.44889705882353,97.05000000000001,98.66246666666666,0.9710880266005318,96.40375,98.83000000000001,99.91,95.53,99.97,95.41222205882353,0.9445486796205922,93.15629227941176,95.62558823529412,96.6864411764706,92.52316176470588,96.85933823529412,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_LENIENT,CAZ target 2; AVI CT 2,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.98246055555556,0.017176727460302382,99.94048333333335,99.98941666666667,99.99908750000002,99.90016666666668,99.99983333333334,98.66246666666667,0.97108802660053,96.40375,98.83,99.91,95.53,99.97,98.65141055555556,0.970114579013048,96.40334583333333,98.81591666666667,99.904725,95.52633333333333,99.95900000000002,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_LENIENT,CAZ target 2; AVI CT 2,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.51502823218996,0.10183749051734327,99.28852770448549,99.53135883905011,99.66711081794196,99.11905013192612,99.68875989445911,98.4161,1.104635924222822,95.71775000000001,98.62,99.83999999999997,94.95000000000002,99.91000000000001,97.97474291996483,1.094379073350302,95.34870118733508,98.1851846965699,99.41539248021107,94.54353562005278,99.55981530343006,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_LENIENT,CAZ target 2; AVI CT 2,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.81023375706216,0.06060431221037241,98.71211970338985,98.80919491525425,98.9232616525424,98.63093220338983,98.94533898305086,98.4161,1.1046359242228254,95.71775000000001,98.62,99.83999999999999,94.95000000000002,99.91,97.25981285310735,1.0894367131994047,94.56163665254238,97.46455508474575,98.67465783898305,93.88300847457629,98.7784745762712,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
