seed,scenario,regimen,ekfc_class,dose_g,interval_h,mic_mg_l,caz_pta_pct,avi_attainment_pct,joint_pta_pct,toxicity_pct
20260710,BASE,R1,0–30,0.625,12,2,91.93,74.30499999999999,74.29,9.17
20260710,BASE,R1,0–30,0.625,12,4,67.69500000000001,74.30499999999999,66.38,9.17
20260710,BASE,R1,0–30,0.625,12,8,35.685,74.30499999999999,35.685,9.17
20260710,BASE,R1,0–30,0.625,12,16,14.704999999999998,74.30499999999999,14.704999999999998,9.17
20260710,BASE,R1,0–30,0.625,12,32,5.365,74.30499999999999,5.365,9.17
20260710,BASE,R1,0–30,0.625,12,64,2.0500000000000003,74.30499999999999,2.0500000000000003,9.17
20260710,BASE,R2,0–30,0.625,8,0.0625,100.0,86.85000000000001,86.85000000000001,16.5
20260710,BASE,R2,0–30,0.625,8,0.125,100.0,86.85000000000001,86.85000000000001,16.5
20260710,BASE,R2,0–30,0.625,8,0.25,100.0,86.85000000000001,86.85000000000001,16.5
20260710,BASE,R2,0–30,0.625,8,0.5,100.0,86.85000000000001,86.85000000000001,16.5
20260710,BASE,R2,0–30,0.625,8,1,99.86,86.85000000000001,86.85000000000001,16.5
20260710,BASE,R2,0–30,0.625,8,2,97.75,86.85000000000001,86.845,16.5
20260710,BASE,R2,0–30,0.625,8,4,84.1,86.85000000000001,82.64,16.5
20260710,BASE,R2,0–30,0.625,8,8,54.215,86.85000000000001,54.215,16.5
20260710,BASE,R2,0–30,0.625,8,16,25.019999999999996,86.85000000000001,25.019999999999996,16.5
20260710,BASE,R2,0–30,0.625,8,32,9.675,86.85000000000001,9.675,16.5
20260710,BASE,R2,0–30,0.625,8,64,3.6799999999999997,86.85000000000001,3.6799999999999997,16.5
20260710,BASE,R5,31–60,0.625,8,0.0625,100.0,44.035000000000004,44.035000000000004,0.21
20260710,BASE,R5,31–60,0.625,8,0.125,100.0,44.035000000000004,44.035000000000004,0.21
20260710,BASE,R5,31–60,0.625,8,0.25,100.0,44.035000000000004,44.035000000000004,0.21
20260710,BASE,R5,31–60,0.625,8,0.5,99.955,44.035000000000004,44.035000000000004,0.21
20260710,BASE,R5,31–60,0.625,8,1,97.87,44.035000000000004,44.035000000000004,0.21
20260710,BASE,R5,31–60,0.625,8,2,83.065,44.035000000000004,44.035000000000004,0.21
20260710,BASE,R5,31–60,0.625,8,4,43.69,44.035000000000004,38.33,0.21
20260710,BASE,R5,31–60,0.625,8,8,10.635,44.035000000000004,10.635,0.21
20260710,BASE,R5,31–60,0.625,8,16,0.935,44.035000000000004,0.935,0.21
20260710,BASE,R5,31–60,0.625,8,32,0.02,44.035000000000004,0.02,0.21
20260710,BASE,R5,31–60,0.625,8,64,0.0,44.035000000000004,0.0,0.21
20260710,BASE,R6,31–60,1.25,12,0.0625,100.0,60.58,60.58,0.8
20260710,BASE,R6,31–60,1.25,12,0.125,100.0,60.58,60.58,0.8
20260710,BASE,R6,31–60,1.25,12,0.25,100.0,60.58,60.58,0.8
20260710,BASE,R6,31–60,1.25,12,0.5,99.995,60.58,60.58,0.8
20260710,BASE,R6,31–60,1.25,12,1,99.37,60.58,60.58,0.8
20260710,BASE,R6,31–60,1.25,12,2,91.97,60.58,60.58,0.8
20260710,BASE,R6,31–60,1.25,12,4,61.905,60.58,55.83,0.8
20260710,BASE,R6,31–60,1.25,12,8,21.029999999999998,60.58,21.029999999999998,0.8
20260710,BASE,R6,31–60,1.25,12,16,2.76,60.58,2.76,0.8
20260710,BASE,R6,31–60,1.25,12,32,0.135,60.58,0.135,0.8
20260710,BASE,R6,31–60,1.25,12,64,0.005,60.58,0.005,0.8
20260710,BASE,R7,31–60,1.25,8,0.0625,100.0,80.12,80.12,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,0.125,100.0,80.12,80.12,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,0.25,100.0,80.12,80.12,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,0.5,100.0,80.12,80.12,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,1,99.955,80.12,80.12,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,2,97.87,80.12,80.12,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,4,83.065,80.12,77.705,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,8,43.69,80.12,43.685,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,16,10.635,80.12,10.635,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,32,0.935,80.12,0.935,3.7600000000000002
20260710,BASE,R7,31–60,1.25,8,64,0.02,80.12,0.02,3.7600000000000002
20260710,BASE,R8,31–60,2.5,12,0.0625,100.0,89.85499999999999,89.85499999999999,9.59
20260710,BASE,R8,31–60,2.5,12,0.125,100.0,89.85499999999999,89.85499999999999,9.59
20260710,BASE,R8,31–60,2.5,12,0.25,100.0,89.85499999999999,89.85499999999999,9.59
20260710,BASE,R8,31–60,2.5,12,0.5,100.0,89.85499999999999,89.85499999999999,9.59
20260710,BASE,R8,31–60,2.5,12,1,99.995,89.85499999999999,89.85499999999999,9.59
20260710,BASE,R8,31–60,2.5,12,2,99.37,89.85499999999999,89.85499999999999,9.59
20260710,BASE,R8,31–60,2.5,12,4,91.97,89.85499999999999,88.68,9.59
20260710,BASE,R8,31–60,2.5,12,8,61.905,89.85499999999999,61.895,9.59
20260710,BASE,R8,31–60,2.5,12,16,21.029999999999998,89.85499999999999,21.029999999999998,9.59
20260710,BASE,R8,31–60,2.5,12,32,2.76,89.85499999999999,2.76,9.59
20260710,BASE,R8,31–60,2.5,12,64,0.135,89.85499999999999,0.135,9.59
20260710,BASE,R9,61–90,2.5,12,0.0625,100.0,73.17,73.17,2.96
20260710,BASE,R9,61–90,2.5,12,0.125,100.0,73.17,73.17,2.96
20260710,BASE,R9,61–90,2.5,12,0.25,100.0,73.17,73.17,2.96
20260710,BASE,R9,61–90,2.5,12,0.5,100.0,73.17,73.17,2.96
20260710,BASE,R9,61–90,2.5,12,1,99.92,73.17,73.17,2.96
20260710,BASE,R9,61–90,2.5,12,2,97.585,73.17,73.17,2.96
20260710,BASE,R9,61–90,2.5,12,4,80.435,73.17,71.565,2.96
20260710,BASE,R9,61–90,2.5,12,8,39.925,73.17,39.910000000000004,2.96
20260710,BASE,R9,61–90,2.5,12,16,8.35,73.17,8.35,2.96
20260710,BASE,R9,61–90,2.5,12,32,0.67,73.17,0.67,2.96
20260710,BASE,R9,61–90,2.5,12,64,0.04,73.17,0.04,2.96
20260710,BASE,R10,61–90,2.5,8,0.0625,100.0,88.735,88.735,10.505
20260710,BASE,R10,61–90,2.5,8,0.125,100.0,88.735,88.735,10.505
20260710,BASE,R10,61–90,2.5,8,0.25,100.0,88.735,88.735,10.505
20260710,BASE,R10,61–90,2.5,8,0.5,100.0,88.735,88.735,10.505
20260710,BASE,R10,61–90,2.5,8,1,99.995,88.735,88.735,10.505
20260710,BASE,R10,61–90,2.5,8,2,99.62,88.735,88.735,10.505
20260710,BASE,R10,61–90,2.5,8,4,93.35,88.735,88.125,10.505
20260710,BASE,R10,61–90,2.5,8,8,64.7,88.735,64.685,10.505
20260710,BASE,R10,61–90,2.5,8,16,23.24,88.735,23.24,10.505
20260710,BASE,R10,61–90,2.5,8,32,3.3300000000000005,88.735,3.3300000000000005,10.505
20260710,BASE,R10,61–90,2.5,8,64,0.18,88.735,0.18,10.505
20260710,BASE,R11,91–120,2.5,8,0.0625,100.0,77.705,77.705,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,0.125,100.0,77.705,77.705,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,0.25,100.0,77.705,77.705,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,0.5,100.0,77.705,77.705,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,1,99.955,77.705,77.705,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,2,98.66,77.705,77.705,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,4,86.58,77.705,76.95,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,8,50.0,77.705,49.975,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,16,12.645000000000001,77.705,12.645000000000001,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,32,1.18,77.705,1.18,4.8500000000000005
20260710,BASE,R11,91–120,2.5,8,64,0.03,77.705,0.03,4.8500000000000005
20260710,BASE,R12,91–120,2.5,6,0.0625,100.0,87.845,87.845,11.52
20260710,BASE,R12,91–120,2.5,6,0.125,100.0,87.845,87.845,11.52
20260710,BASE,R12,91–120,2.5,6,0.25,100.0,87.845,87.845,11.52
20260710,BASE,R12,91–120,2.5,6,0.5,100.0,87.845,87.845,11.52
20260710,BASE,R12,91–120,2.5,6,1,99.995,87.845,87.845,11.52
20260710,BASE,R12,91–120,2.5,6,2,99.67,87.845,87.845,11.52
20260710,BASE,R12,91–120,2.5,6,4,94.15,87.845,87.58,11.52
20260710,BASE,R12,91–120,2.5,6,8,67.645,87.845,67.595,11.52
20260710,BASE,R12,91–120,2.5,6,16,25.0,87.845,25.0,11.52
20260710,BASE,R12,91–120,2.5,6,32,3.655,87.845,3.655,11.52
20260710,BASE,R12,91–120,2.5,6,64,0.19,87.845,0.19,11.52
20260710,BASE,R13,121–150,2.5,6,0.0625,100.0,80.08999999999999,80.08999999999999,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,0.125,100.0,80.08999999999999,80.08999999999999,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,0.25,100.0,80.08999999999999,80.08999999999999,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,0.5,100.0,80.08999999999999,80.08999999999999,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,1,99.985,80.08999999999999,80.08999999999999,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,2,99.22999999999999,80.08999999999999,80.08999999999999,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,4,90.07,80.08999999999999,79.75999999999999,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,8,56.455,80.08999999999999,56.335,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,16,16.64,80.08999999999999,16.64,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,32,2.035,80.08999999999999,2.035,6.765000000000001
20260710,BASE,R13,121–150,2.5,6,64,0.065,80.08999999999999,0.065,6.765000000000001
20260711,BASE,R1,0–30,0.625,12,0.0625,100.0,74.51,74.51,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,0.125,100.0,74.51,74.51,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,0.25,100.0,74.51,74.51,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,0.5,99.98,74.51,74.51,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,1,99.235,74.51,74.51,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,2,92.19500000000001,74.51,74.5,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,4,68.23,74.51,66.61,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,8,36.135,74.51,36.135,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,16,15.06,74.51,15.06,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,32,5.94,74.51,5.94,9.700000000000001
20260711,BASE,R1,0–30,0.625,12,64,2.3,74.51,2.3,9.700000000000001
20260711,BASE,R2,0–30,0.625,8,0.0625,100.0,87.19,87.19,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,0.125,100.0,87.19,87.19,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,0.25,100.0,87.19,87.19,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,0.5,99.995,87.19,87.19,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,1,99.905,87.19,87.19,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,2,97.675,87.19,87.19,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,4,84.64500000000001,87.19,83.17999999999999,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,8,54.459999999999994,87.19,54.459999999999994,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,16,25.645,87.19,25.645,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,32,10.14,87.19,10.14,16.814999999999998
20260711,BASE,R2,0–30,0.625,8,64,3.8600000000000003,87.19,3.8600000000000003,16.814999999999998
20260711,BASE,R5,31–60,0.625,8,0.0625,100.0,44.57,44.57,0.155
20260711,BASE,R5,31–60,0.625,8,0.125,100.0,44.57,44.57,0.155
20260711,BASE,R5,31–60,0.625,8,0.25,99.995,44.57,44.57,0.155
20260711,BASE,R5,31–60,0.625,8,0.5,99.9,44.57,44.57,0.155
20260711,BASE,R5,31–60,0.625,8,1,98.04,44.57,44.57,0.155
20260711,BASE,R5,31–60,0.625,8,2,83.30499999999999,44.57,44.565,0.155
20260711,BASE,R5,31–60,0.625,8,4,44.205,44.57,38.895,0.155
20260711,BASE,R5,31–60,0.625,8,8,10.5,44.57,10.5,0.155
20260711,BASE,R5,31–60,0.625,8,16,1.0,44.57,1.0,0.155
20260711,BASE,R5,31–60,0.625,8,32,0.015,44.57,0.015,0.155
20260711,BASE,R5,31–60,0.625,8,64,0.0,44.57,0.0,0.155
20260711,BASE,R6,31–60,1.25,12,0.0625,100.0,61.135,61.135,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,0.125,100.0,61.135,61.135,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,0.25,100.0,61.135,61.135,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,0.5,99.98,61.135,61.135,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,1,99.4,61.135,61.135,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,2,92.085,61.135,61.135,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,4,62.544999999999995,61.135,56.52,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,8,21.275,61.135,21.27,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,16,3.11,61.135,3.11,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,32,0.105,61.135,0.105,0.8049999999999999
20260711,BASE,R6,31–60,1.25,12,64,0.005,61.135,0.005,0.8049999999999999
20260711,BASE,R7,31–60,1.25,8,0.0625,100.0,80.47999999999999,80.47999999999999,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,0.125,100.0,80.47999999999999,80.47999999999999,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,0.25,100.0,80.47999999999999,80.47999999999999,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,0.5,99.995,80.47999999999999,80.47999999999999,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,1,99.9,80.47999999999999,80.47999999999999,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,2,98.04,80.47999999999999,80.47999999999999,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,4,83.30499999999999,80.47999999999999,78.19,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,8,44.205,80.47999999999999,44.2,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,16,10.5,80.47999999999999,10.5,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,32,1.0,80.47999999999999,1.0,3.9800000000000004
20260711,BASE,R7,31–60,1.25,8,64,0.015,80.47999999999999,0.015,3.9800000000000004
20260711,BASE,R8,31–60,2.5,12,0.0625,100.0,89.78,89.78,9.525
20260711,BASE,R8,31–60,2.5,12,0.125,100.0,89.78,89.78,9.525
20260711,BASE,R8,31–60,2.5,12,0.25,100.0,89.78,89.78,9.525
20260711,BASE,R8,31–60,2.5,12,0.5,100.0,89.78,89.78,9.525
20260711,BASE,R8,31–60,2.5,12,1,99.98,89.78,89.78,9.525
20260711,BASE,R8,31–60,2.5,12,2,99.4,89.78,89.78,9.525
20260711,BASE,R8,31–60,2.5,12,4,92.085,89.78,88.605,9.525
20260711,BASE,R8,31–60,2.5,12,8,62.544999999999995,89.78,62.535,9.525
20260711,BASE,R8,31–60,2.5,12,16,21.275,89.78,21.275,9.525
20260711,BASE,R8,31–60,2.5,12,32,3.11,89.78,3.11,9.525
20260711,BASE,R8,31–60,2.5,12,64,0.105,89.78,0.105,9.525
20260711,BASE,R9,61–90,2.5,12,0.0625,100.0,72.50999999999999,72.50999999999999,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,0.125,100.0,72.50999999999999,72.50999999999999,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,0.25,100.0,72.50999999999999,72.50999999999999,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,0.5,100.0,72.50999999999999,72.50999999999999,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,1,99.845,72.50999999999999,72.50999999999999,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,2,97.565,72.50999999999999,72.50999999999999,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,4,79.925,72.50999999999999,71.16,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,8,38.89,72.50999999999999,38.865,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,16,7.960000000000001,72.50999999999999,7.960000000000001,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,32,0.645,72.50999999999999,0.645,2.6599999999999997
20260711,BASE,R9,61–90,2.5,12,64,0.03,72.50999999999999,0.03,2.6599999999999997
20260711,BASE,R10,61–90,2.5,8,0.0625,100.0,88.615,88.615,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,0.125,100.0,88.615,88.615,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,0.25,100.0,88.615,88.615,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,0.5,100.0,88.615,88.615,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,1,99.995,88.615,88.615,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,2,99.58500000000001,88.615,88.615,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,4,93.28,88.615,88.01,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,8,64.525,88.615,64.495,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,16,22.7,88.615,22.7,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,32,3.0300000000000002,88.615,3.0300000000000002,10.165000000000001
20260711,BASE,R10,61–90,2.5,8,64,0.18,88.615,0.18,10.165000000000001
20260711,BASE,R11,91–120,2.5,8,0.0625,100.0,78.06,78.06,5.185
20260711,BASE,R11,91–120,2.5,8,0.125,100.0,78.06,78.06,5.185
20260711,BASE,R11,91–120,2.5,8,0.25,100.0,78.06,78.06,5.185
20260711,BASE,R11,91–120,2.5,8,0.5,99.995,78.06,78.06,5.185
20260711,BASE,R11,91–120,2.5,8,1,99.965,78.06,78.06,5.185
20260711,BASE,R11,91–120,2.5,8,2,98.75,78.06,78.06,5.185
20260711,BASE,R11,91–120,2.5,8,4,87.07000000000001,78.06,77.4,5.185
20260711,BASE,R11,91–120,2.5,8,8,50.575,78.06,50.515,5.185
20260711,BASE,R11,91–120,2.5,8,16,13.44,78.06,13.44,5.185
20260711,BASE,R11,91–120,2.5,8,32,1.29,78.06,1.29,5.185
20260711,BASE,R11,91–120,2.5,8,64,0.045,78.06,0.045,5.185
20260711,BASE,R12,91–120,2.5,6,0.0625,100.0,88.48,88.48,12.31
20260711,BASE,R12,91–120,2.5,6,0.125,100.0,88.48,88.48,12.31
20260711,BASE,R12,91–120,2.5,6,0.25,100.0,88.48,88.48,12.31
20260711,BASE,R12,91–120,2.5,6,0.5,100.0,88.48,88.48,12.31
20260711,BASE,R12,91–120,2.5,6,1,99.99,88.48,88.48,12.31
20260711,BASE,R12,91–120,2.5,6,2,99.675,88.48,88.48,12.31
20260711,BASE,R12,91–120,2.5,6,4,94.34,88.48,88.16000000000001,12.31
20260711,BASE,R12,91–120,2.5,6,8,67.925,88.48,67.855,12.31
20260711,BASE,R12,91–120,2.5,6,16,25.929999999999996,88.48,25.929999999999996,12.31
20260711,BASE,R12,91–120,2.5,6,32,3.84,88.48,3.84,12.31
20260711,BASE,R12,91–120,2.5,6,64,0.255,88.48,0.255,12.31
20260711,BASE,R13,121–150,2.5,6,0.0625,100.0,81.435,81.435,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,0.125,100.0,81.435,81.435,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,0.25,100.0,81.435,81.435,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,0.5,100.0,81.435,81.435,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,1,99.97500000000001,81.435,81.435,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,2,99.33999999999999,81.435,81.435,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,4,90.715,81.435,81.08999999999999,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,8,57.845,81.435,57.775,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,16,17.419999999999998,81.435,17.419999999999998,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,32,1.9949999999999999,81.435,1.9949999999999999,6.944999999999999
20260711,BASE,R13,121–150,2.5,6,64,0.095,81.435,0.095,6.944999999999999
